 0.00000e+00  1.00382e+00  6.08957e-15  1.50957e+00  6.06639e-15  1.00638e+00  1.00255e+00
 2.11000e+01  1.00060e+00 -1.18747e-02  1.50149e+00 -1.18676e-02  1.00099e+00  1.00040e+00
 2.12000e+01  1.00057e+00 -1.18886e-02  1.50143e+00 -1.18818e-02  1.00095e+00  1.00038e+00
 2.13000e+01  1.00055e+00 -1.19021e-02  1.50137e+00 -1.18955e-02  1.00092e+00  1.00037e+00
 2.14000e+01  1.00053e+00 -1.19151e-02  1.50132e+00 -1.19088e-02  1.00088e+00  1.00035e+00
 2.15000e+01  1.00050e+00 -1.19275e-02  1.50126e+00 -1.19215e-02  1.00084e+00  1.00034e+00
 2.16000e+01  1.00048e+00 -1.19395e-02  1.50120e+00 -1.19338e-02  1.00080e+00  1.00032e+00
 2.17000e+01  1.00046e+00 -1.19511e-02  1.50115e+00 -1.19456e-02  1.00076e+00  1.00031e+00
 2.18000e+01  1.00044e+00 -1.19621e-02  1.50109e+00 -1.19569e-02  1.00073e+00  1.00029e+00
 2.19000e+01  1.00041e+00 -1.19726e-02  1.50103e+00 -1.19677e-02  1.00069e+00  1.00028e+00
 2.20000e+01  1.00039e+00 -1.19827e-02  1.50098e+00 -1.19780e-02  1.00065e+00  1.00026e+00
 2.21000e+01  1.00037e+00 -1.19923e-02  1.50092e+00 -1.19878e-02  1.00061e+00  1.00025e+00
 2.22000e+01  1.00035e+00 -1.20013e-02  1.50086e+00 -1.19972e-02  1.00058e+00  1.00023e+00
 2.23000e+01  1.00032e+00 -1.20099e-02  1.50081e+00 -1.20061e-02  1.00054e+00  1.00022e+00
 2.24000e+01  1.00030e+00 -1.20180e-02  1.50075e+00 -1.20144e-02  1.00050e+00  1.00020e+00
 2.25000e+01  1.00028e+00 -1.20257e-02  1.50069e+00 -1.20223e-02  1.00046e+00  1.00019e+00
 2.26000e+01  1.00026e+00 -1.20328e-02  1.50064e+00 -1.20297e-02  1.00043e+00  1.00017e+00
 2.27000e+01  1.00023e+00 -1.20395e-02  1.50058e+00 -1.20367e-02  1.00039e+00  1.00016e+00
 2.28000e+01  1.00021e+00 -1.20456e-02  1.50053e+00 -1.20431e-02  1.00035e+00  1.00014e+00
 2.29000e+01  1.00019e+00 -1.20513e-02  1.50047e+00 -1.20491e-02  1.00031e+00  1.00013e+00
 2.30000e+01  1.00017e+00 -1.20565e-02  1.50041e+00 -1.20545e-02  1.00028e+00  1.00011e+00
 2.31000e+01  1.00014e+00 -1.20613e-02  1.50036e+00 -1.20595e-02  1.00024e+00  1.00010e+00
 2.32000e+01  1.00012e+00 -1.20655e-02  1.50030e+00 -1.20640e-02  1.00020e+00  1.00008e+00
 2.33000e+01  1.00010e+00 -1.20693e-02  1.50025e+00 -1.20681e-02  1.00016e+00  1.00007e+00
